business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level
OPERATIONAL,"{'location': {'lat': 5.3994589, 'lng': 100.3256788}, 'viewport': {'northeast': {'lat': 5.400858379892722, 'lng': 100.3270851798927}, 'southwest': {'lat': 5.398158720107278, 'lng': 100.3243855201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Thai Food Paradise,,,ChIJX2egb0zDSjARcJD3G6ROxTo,"{'compound_code': '98XG+Q7 Jelutong, Penang', 'global_code': '6PQ298XG+Q7'}",0.0,ChIJX2egb0zDSjARcJD3G6ROxTo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",0,Jelutong,
OPERATIONAL,"{'location': {'lat': 5.414747, 'lng': 100.3311758}, 'viewport': {'northeast': {'lat': 5.416277129892722, 'lng': 100.3328123298927}, 'southwest': {'lat': 5.413577470107279, 'lng': 100.3301126701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Vietnam Food,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102506518783405059866"">Kyle Ewe</a>'], 'photo_reference': 'AW30NDyPQtbelJeF6tW_T26UGhiQB2FFK4v0eXMl6ZQkScBvS-lu0iOozzGLvDKKlYHLlDOXBWck6U_6WqI_h6UEORzQW0rcbwkbfwFphvMnssLk6rcUqChFFrYEYLUWjwToUjIg22WIvM4holMU7Y3RRqwGziHN6_aPRll2wZHW3OTTmOZx', 'width': 4032}]",ChIJDy-fJJTDSjARdDP6vcdhkiA,"{'compound_code': 'C87J+VF George Town, Penang', 'global_code': '6PQ2C87J+VF'}",5.0,ChIJDy-fJJTDSjARdDP6vcdhkiA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"33, Jalan Dr Lim Chwee Leong, George Town",
OPERATIONAL,"{'location': {'lat': 5.4214272, 'lng': 100.3349503}, 'viewport': {'northeast': {'lat': 5.422720979892722, 'lng': 100.3363283298927}, 'southwest': {'lat': 5.420021320107278, 'lng': 100.3336286701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Penang Kuchabe Food,{'open_now': False},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100436465062739490321"">sophie chui</a>'], 'photo_reference': 'AW30NDypnVOjfaFKf03DpujMVnfvN999tv5K_cWfZ8tOi_k35w8y9ovQz2Y_jQp1lzeUZfegsfMiQW3o_D__hJui6lcTVsolD0Dbk6-iG5SB0Q1X9sV6FREcwl4fpUh80OL5-Aux0rVfKlKBw0v5q6gWuxWrqBR3mPnugaf9vJO1LNOu-L6A', 'width': 4096}]",ChIJqY8VbJrDSjAR-XT8n5VsQ6M,"{'compound_code': 'C8CM+HX George Town, Penang', 'global_code': '6PQ2C8CM+HX'}",3.0,ChIJqY8VbJrDSjAR-XT8n5VsQ6M,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,"14, Lebuh Leith, George Town",
OPERATIONAL,"{'location': {'lat': 5.4248501, 'lng': 100.3225654}, 'viewport': {'northeast': {'lat': 5.426236329892722, 'lng': 100.3239417298927}, 'southwest': {'lat': 5.423536670107278, 'lng': 100.3212420701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,"Ranis Cuisines Restaurants (Indian Food- Authentic North & South)Penang,Malaysia",{'open_now': False},,ChIJNwmYqKbDSjARiUlzVhKXBtk,"{'compound_code': 'C8FF+W2 George Town, Penang', 'global_code': '6PQ2C8FF+W2'}",3.8,ChIJNwmYqKbDSjARiUlzVhKXBtk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",13,"Jalan Irrawaddi, George Town",
OPERATIONAL,"{'location': {'lat': 5.420939, 'lng': 100.3268638}, 'viewport': {'northeast': {'lat': 5.422343979892722, 'lng': 100.3281268798927}, 'southwest': {'lat': 5.419644320107278, 'lng': 100.3254272201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pasta & Burger,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116218177250379860839"">Yin Sien Ng</a>'], 'photo_reference': 'AW30NDzZRB5C1XGIE-grEcg7ZMwvmhPE_erBJV9vvNfBxKGmteEJz-VedCd9lzkPScCVd7QV4Ctf_9jUw3AGtjrp106BCsGIzCL3Sn4dkC2sdmYtS3W_6W3WYlkpZo3_AKUSOKDdv0aDOFAlkI41dKlj36ruhSp7p5B3_LYb4LwOYZniXv_H', 'width': 3024}]",ChIJM3a5yJnDSjARx4S5HgdCOao,"{'compound_code': 'C8CG+9P George Town, Penang', 'global_code': '6PQ2C8CG+9P'}",4.1,ChIJM3a5yJnDSjARx4S5HgdCOao,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",24,"New World Park, 102, Jalan Burma, George Town",
OPERATIONAL,"{'location': {'lat': 5.41857, 'lng': 100.34051}, 'viewport': {'northeast': {'lat': 5.419885379892722, 'lng': 100.3418336798927}, 'southwest': {'lat': 5.417185720107278, 'lng': 100.3391340201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Daily Noms Georgetown,{'open_now': False},"[{'height': 3313, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105579239754468779161"">A Google User</a>'], 'photo_reference': 'AW30NDwtux3Nbxo3PaSBBifomGAH9X3XGlQRBljxNxE7ojapOnGbYc6mCdQgB7gGvPoZAi8tHu4WD6qkK7j8ssyIQc1AsRip9gmUOfcBbNg2i1OmV6ZhS90Nrnny53mRROEWmC2WdKtv3B1CEKWdGOoTQYaVVzE5lGuykAhxEDlQhI0lkyRj', 'width': 4945}]",ChIJbaCJCpLDSjAR3uZ2nGiDBrM,"{'compound_code': 'C89R+C6 George Town, Penang', 'global_code': '6PQ2C89R+C6'}",4.8,ChIJbaCJCpLDSjAR3uZ2nGiDBrM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",65,"No.62, Church St, Georgetown, George Town",
OPERATIONAL,"{'location': {'lat': 5.418017499999999, 'lng': 100.342992}, 'viewport': {'northeast': {'lat': 5.419301679892722, 'lng': 100.3443842298927}, 'southwest': {'lat': 5.416602020107278, 'lng': 100.3416845701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Thai Food @ Sri Weld FC,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101265431999907993005"">A Google User</a>'], 'photo_reference': 'AW30NDwN0x8SrY1fy1rCE2yaGVcjHA8eBdmQGPbJSNbMBwStYyC3b7CE1IpCkzIS7MVUZ3nxQ4BkIuHTtXoBfDNHGpz9KjLTMVcsNQokssW6KZDmFUZCVK6VNP6h8MWK0D4_h10XcVE5Webkg-_Df7OZpfMFUAsc7Vni3Iaw9ae57hZtlYnK', 'width': 1920}]",ChIJi_oa4JnDSjARcG_quQUr9NQ,"{'compound_code': 'C89V+46 George Town, Penang', 'global_code': '6PQ2C89V+46'}",0.0,ChIJi_oa4JnDSjARcG_quQUr9NQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",0,"11, Beach St, Georgetown, George Town",
OPERATIONAL,"{'location': {'lat': 5.4077951, 'lng': 100.330284}, 'viewport': {'northeast': {'lat': 5.40917022989272, 'lng': 100.3315981798927}, 'southwest': {'lat': 5.406470570107277, 'lng': 100.3288985201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Food Dimension 飲食空間 (Korean Street Food),{'open_now': False},"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109664322758901389706"">Ooi Gareth</a>'], 'photo_reference': 'AW30NDyS8Q-7EdntEFUUz7BfSpHrEw8lz0Bz6OBo6yZdIlNpWZD4sAqZvsGufB-wfhQ9tEE1mJN2zeNa6dTOr3KkVScFBo5wQRTaJsE-eOoe0uNMrlWEUb-LITZkbe35X2gTivccN4RqTC5ClcEyaHuVEJFsOHdt82cbTMi6u2Rc1D5YRrRY', 'width': 3648}]",ChIJQWded4rDSjARcY5pWKBPRt0,"{'compound_code': 'C85J+44 George Town, Penang', 'global_code': '6PQ2C85J+44'}",4.2,ChIJQWded4rDSjARcY5pWKBPRt0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",12,"233, Jalan C.Y. Choy, George Town",
OPERATIONAL,"{'location': {'lat': 5.3956884, 'lng': 100.3240667}, 'viewport': {'northeast': {'lat': 5.397066279892721, 'lng': 100.3253811798927}, 'southwest': {'lat': 5.394366620107277, 'lng': 100.3226815201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Big Crab Street Food,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114681340715994731372"">William Chee</a>'], 'photo_reference': 'AW30NDxaxAVhRPifO9bGT4Au6bav9CfD42l_jcAJUOXwmcIbPWdn79udu5aG6geaDASyJlBp6bfvZMG8msYGMGAqmafQrS2Fx0kC3DQGEMQqyX69yuxIbhpka2ToIj40q8qndjamD-rR8a6jQWsysHKQoWJ_DUhPYPMOco6Cj0pylB3AYJQi', 'width': 4032}]",ChIJHxw7MdzDSjAR4k5E82lQtsk,"{'compound_code': '98WF+7J Jelutong, Penang', 'global_code': '6PQ298WF+7J'}",4.0,ChIJHxw7MdzDSjAR4k5E82lQtsk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1086,"28, Jalan Perusahaan Jelutong 2, Fortune Park, Jelutong",3.0
OPERATIONAL,"{'location': {'lat': 5.430682500000001, 'lng': 100.3133835}, 'viewport': {'northeast': {'lat': 5.432090379892721, 'lng': 100.3146729798927}, 'southwest': {'lat': 5.429390720107278, 'lng': 100.3119733201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tha Chang Mookata & Seafood,{'open_now': True},"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101043969930756199033"">A Google User</a>'], 'photo_reference': 'AW30NDzgNmljU5MRHiHl7Dzl7PwkPDYOOdAtvJPRKMmV12Ye2kly3l46amLlRa-8iUAxTZpMnQCI8ny1makpq-yRdEUYQfurjDl5SNY1_30pPJe_F_A0I_6Q531kjxKKJXXSPhYcwGpHhEuLet_2VTY1nmpIVmORaDZFvdGIP9WKJDGmzqAN', 'width': 3967}]",ChIJbdisZODDSjARDAMtkdBIueQ,"{'compound_code': 'C8J7+79 George Town, Penang', 'global_code': '6PQ2C8J7+79'}",4.4,ChIJbdisZODDSjARDAMtkdBIueQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",43,"12, Lorong Burma, George Town",
OPERATIONAL,"{'location': {'lat': 5.4078471, 'lng': 100.3323561}, 'viewport': {'northeast': {'lat': 5.409182129892721, 'lng': 100.3336948298927}, 'southwest': {'lat': 5.406482470107277, 'lng': 100.3309951701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Halalives,{'open_now': True},"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110160923836985901351"">A Google User</a>'], 'photo_reference': 'AW30NDxNn9amYYsuJgtBMJ-8y_1H3xf-fLmT-RYFEi8fpmo-TcbHCfhZ-1QTe-prCzJCQcmacmGafl3jVkmRFGfA3Ie2S7rpAjTrEWXx_jTmALwiV8xeWSbtf6akyBkPtX4eGaxlUM9L4Ut_-eNojKs5o0Mh2VocmqY9mvu5OL5D4GMqZ1xT', 'width': 3464}]",ChIJ7-kdBfbDSjARo4eDgd8l3cU,"{'compound_code': 'C85J+4W George Town, Penang', 'global_code': '6PQ2C85J+4W'}",0.0,ChIJ7-kdBfbDSjARo4eDgd8l3cU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",0,"42C-G-23, Macallum Street Ghaut, George Town",
OPERATIONAL,"{'location': {'lat': 5.412868, 'lng': 100.3394795}, 'viewport': {'northeast': {'lat': 5.414240329892722, 'lng': 100.3408163798927}, 'southwest': {'lat': 5.411540670107278, 'lng': 100.3381167201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ka Bee Café,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113464469914181685022"">汪小汪</a>'], 'photo_reference': 'AW30NDy7iFMYcDw4obDdPJu95R0b_k13T9Q7qVmmcceQwACzlT9u1vgmD641r74HS6ggGf7FftBbo37mKSZH93vCO9TRDqA3aA2wY4VO9DZiB3YDnKaw3bH275IVoDRZJpneBwVmQ4u7RsN627PIZPDVste5bST2cjkfZJtCv5t-UBfM56cX', 'width': 4032}]",ChIJDeyNm43DSjARwdihI8Qvfdk,"{'compound_code': 'C87Q+4Q George Town, Penang', 'global_code': '6PQ2C87Q+4Q'}",4.2,ChIJDeyNm43DSjARwdihI8Qvfdk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",367,"49, Pengkalan Weld, George Town",2.0
OPERATIONAL,"{'location': {'lat': 5.4188467, 'lng': 100.324381}, 'viewport': {'northeast': {'lat': 5.420231629892721, 'lng': 100.3256782298927}, 'southwest': {'lat': 5.417531970107277, 'lng': 100.3229785701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mum's Nyonya Cuisine,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103573607523859968544"">Pamela Tan</a>'], 'photo_reference': 'AW30NDye9bJGNpN8ICNGbY5dcehqcQn4H8kmYFlsm9_wnldaSNMmAyOeTbyfq2suyUX33B1SwUw5ZDfKrp8Yj_zLXcZPrP8O7pSY-juG9EXiHN3AyC0A2CJooHGXsXnH1851KfpEbtsd0LRiGpKcjsaEyKtSb8mDQOJ5FnkuJR0B6xhm57KY', 'width': 4032}]",ChIJn-mc_LzDSjARN17_sxOMyDM,"{'compound_code': 'C89F+GQ George Town, Penang', 'global_code': '6PQ2C89F+GQ'}",4.0,ChIJn-mc_LzDSjARN17_sxOMyDM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",488,"31-D, Lorong Abu Siti, George Town",2.0
OPERATIONAL,"{'location': {'lat': 5.411330599999999, 'lng': 100.3391962}, 'viewport': {'northeast': {'lat': 5.412743029892721, 'lng': 100.3403049298927}, 'southwest': {'lat': 5.410043370107277, 'lng': 100.3376052701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tan Jetty Thai Food Restaurant,{'open_now': False},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106550058307655117499"">Chun Hoong Yeap</a>'], 'photo_reference': 'AW30NDxnHiVMcBLTRgANRDAoOGzDGOWG64Wa9WBW0u4U6ymPIwQl-4spP_oKhMYbNyKjr0dkmXfTVBthnnXSzChB4DRKBqVj0F41doD090oepSwtbPOHMqEIytIFLycVKCOCIS437kflVyov0tyqy2pQ1uafzKWrrg5t4tcUdHGlfPONkhOD', 'width': 5312}]",ChIJK7T-Z43DSjARaZBXkAXlWMc,"{'compound_code': 'C86Q+GM George Town, Penang', 'global_code': '6PQ2C86Q+GM'}",3.5,ChIJK7T-Z43DSjARaZBXkAXlWMc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",288,"97, Pengkalan Weld Georgetown, George Town",2.0
OPERATIONAL,"{'location': {'lat': 5.414801, 'lng': 100.33141}, 'viewport': {'northeast': {'lat': 5.416270779892722, 'lng': 100.3329505798927}, 'southwest': {'lat': 5.413571120107278, 'lng': 100.3302509201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Home Recipe Food Corner Prangin Mall,{'open_now': False},"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111603898874249755155"">Ai Fu CHIN</a>'], 'photo_reference': 'AW30NDytgy8iYOrlHKmLka0tDzXa7dGIKy24KEjcWOBs9Ijr7tM2GBcrNpHpR1YT3bTKmon5Wm_745eIDBP5pXCWE8uEIJD-kcAdTJzzQO0HrKbsbmIKGmWTxqxXhDixMw7pbcIZS1_fxcu7bkaYe0RW-ziXxEFaMfOWtFq8F4GkxORrFVYB', 'width': 3648}]",ChIJt0hCIpTDSjAR0V5_vT-XWGo,"{'compound_code': 'C87J+WH George Town, Penang', 'global_code': '6PQ2C87J+WH'}",3.7,ChIJt0hCIpTDSjAR0V5_vT-XWGo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",12,"Jalan Dr Lim Chwee Leong, George Town",
OPERATIONAL,"{'location': {'lat': 5.4129391, 'lng': 100.3392717}, 'viewport': {'northeast': {'lat': 5.414227529892721, 'lng': 100.3406539298927}, 'southwest': {'lat': 5.411527870107277, 'lng': 100.3379542701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Weld Quay Thai Street Food Restaurant,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103528704401255613111"">Noel Fredilino</a>'], 'photo_reference': 'AW30NDyDrct2wpYI92W-yPa9_qiHOxItVOhTyD0A7aP0oFa4GRCRJgxDs547oDp8CMZd1H6qkYV1Vs_b09htpB6z0qr2VCsnR8jolEGt_5olWZYUXP2Zsw_inwLeJB1nzabu3DAZveudnqJjox3uRRT4VYGvGC06mHcU_BfNGDnwJZ2EPjhu', 'width': 3000}]",ChIJzz-x063DSjARvJP1rhjt5TI,"{'compound_code': 'C87Q+5P George Town, Penang', 'global_code': '6PQ2C87Q+5P'}",3.0,ChIJzz-x063DSjARvJP1rhjt5TI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"49, Pengkalan Weld, George Town",
OPERATIONAL,"{'location': {'lat': 5.413939699999999, 'lng': 100.3122715}, 'viewport': {'northeast': {'lat': 5.415314829892722, 'lng': 100.3136398298927}, 'southwest': {'lat': 5.412615170107277, 'lng': 100.3109401701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,RESTAURANT ABG JAI SEAFOOD,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109933738322290512101"">A Google User</a>'], 'photo_reference': 'AW30NDzNOzdzEoCs_yYBmf5vhSyGpD1rjHj_Kql0eQuOd1qnsB99WHA1ShI8bxX6Rpez8hDWXWjx4zdr9LcdNaZKHe7gQBFoYm4V9Prg9NbiJ4W82enCLFdcBHOVoG8ssXZJso4uCRM9Ko3SaqpnyEqQ7SylYOnUez5V_2bZ51DElpopy73T', 'width': 3024}]",ChIJQSajcovDSjARTO8DhK-m1W4,"{'compound_code': 'C876+HW George Town, Penang', 'global_code': '6PQ2C876+HW'}",4.0,ChIJQSajcovDSjARTO8DhK-m1W4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,"5d, Jln. Utama, George Town",
OPERATIONAL,"{'location': {'lat': 5.399339299999999, 'lng': 100.3257875}, 'viewport': {'northeast': {'lat': 5.400746829892722, 'lng': 100.3272017298927}, 'southwest': {'lat': 5.398047170107279, 'lng': 100.3245020701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sungai Pinang Food Court,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109344023372446451508"">J K</a>'], 'photo_reference': 'AW30NDwhppMTTvNCsATbOWUHNC9GS1K-v0Lh2m_wjUUoBOTjLIhgx2daR0MIxuPcccOivjX3Jr3JlI2-76-yTUW7RZvlzSOpODmWf3AZH1Co_LeWSLi6I-lLvqU1J4znYk-7pGs2YkbEv02k8lfksnsCqii9BB7tnriIyJV5hZkBAdeCINq1', 'width': 4608}]",ChIJJQYtN93DSjARfUfNraU9iXw,"{'compound_code': '98XG+P8 George Town, Penang', 'global_code': '6PQ298XG+P8'}",3.9,ChIJJQYtN93DSjARfUfNraU9iXw,GOOGLE,"['food', 'point_of_interest', 'establishment']",4154,"Lebuh Sungai Pinang Jelutong, George Town",
OPERATIONAL,"{'location': {'lat': 5.4187693, 'lng': 100.3317709}, 'viewport': {'northeast': {'lat': 5.420155029892722, 'lng': 100.3330597298927}, 'southwest': {'lat': 5.417455370107279, 'lng': 100.3303600701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Earth Food Sdn. Bhd.,,,ChIJSVMyPJfDSjARDPx14WVu1ww,"{'compound_code': 'C89J+GP George Town, Penang', 'global_code': '6PQ2C89J+GP'}",0.0,ChIJSVMyPJfDSjARDPx14WVu1ww,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",0,"255-261, Jln Penang, George Town",
OPERATIONAL,"{'location': {'lat': 5.416415, 'lng': 100.3254251}, 'viewport': {'northeast': {'lat': 5.417805329892722, 'lng': 100.3267183798927}, 'southwest': {'lat': 5.415105670107278, 'lng': 100.3240187201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Oriental Food Factory,,,ChIJ7ajrxr3DSjARf01Z0EMDmaM,"{'compound_code': 'C88G+H5 George Town, Penang', 'global_code': '6PQ2C88G+H5'}",0.0,ChIJ7ajrxr3DSjARf01Z0EMDmaM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",0,"57, Jalan Zainal Abidin, George Town",
OPERATIONAL,"{'location': {'lat': 5.4136861, 'lng': 100.340648}, 'viewport': {'northeast': {'lat': 5.414998479892723, 'lng': 100.3420349798927}, 'southwest': {'lat': 5.412298820107279, 'lng': 100.3393353201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Street Food,,,ChIJQZHO4lbDSjARrxxk_KWzl9c,"{'compound_code': 'C87R+F7 George Town, Penang', 'global_code': '6PQ2C87R+F7'}",0.0,ChIJQZHO4lbDSjARrxxk_KWzl9c,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",0,"Pengkalan Weld, George Town",
OPERATIONAL,"{'location': {'lat': 5.4169163, 'lng': 100.3240796}, 'viewport': {'northeast': {'lat': 5.418303929892722, 'lng': 100.3253758798927}, 'southwest': {'lat': 5.415604270107278, 'lng': 100.3226762201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,月紅传统家乡菜肴 YueHong Food,{'open_now': False},"[{'height': 2272, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101285537358294154805"">SELAMAT CAFE</a>'], 'photo_reference': 'AW30NDw5OohckAZPEV1OQ_X_VcDXwDYtLYzPvGSestbkDjnuNNHzHlOPF5istBObb7h0tGjTYQhina6_qmrwNmwZzUWShovffDDxwVrH54UGSYdGOYGKOqGA4jWgQ6QTu5FD91lnmU52CNGgVQQw4LeHU5PR8FJz_c6HsMcLnMUJspg6NwDs', 'width': 4032}]",ChIJrQ6Ysb3DSjARAOFD8BEO8s8,"{'compound_code': 'C88F+QJ George Town, Penang', 'global_code': '6PQ2C88F+QJ'}",4.0,ChIJrQ6Ysb3DSjARAOFD8BEO8s8,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",34,"77, Jalan Rangoon, George Town",
OPERATIONAL,"{'location': {'lat': 5.4297067, 'lng': 100.3202996}, 'viewport': {'northeast': {'lat': 5.431162879892722, 'lng': 100.3215145298927}, 'southwest': {'lat': 5.428463220107278, 'lng': 100.3188148701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,G Food Court,,,ChIJVVWpaqfDSjARrO4_1oAzVQU,"{'compound_code': 'C8HC+V4 George Town, Penang', 'global_code': '6PQ2C8HC+V4'}",0.0,ChIJVVWpaqfDSjARrO4_1oAzVQU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",0,"No 1 Persiaran Gurney Condominium, Pesiaran Gurney, George Town",
OPERATIONAL,"{'location': {'lat': 5.426551799999999, 'lng': 100.3211245}, 'viewport': {'northeast': {'lat': 5.427954279892722, 'lng': 100.3224135798927}, 'southwest': {'lat': 5.425254620107278, 'lng': 100.3197139201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Gleneagles Food Court,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117255325609048941948"">Edward Har</a>'], 'photo_reference': 'AW30NDxvmGDv3RZx-0YCrGDur3z3rtKf-I3ImwGxmm1OtYMD1E0VklMuxr2kvtiy5DxejMN6JOYU-sYLyVHtVgi46DjgU0jg2kdfak7ZPE_fBQtB5YaF7my7VYUXET_lALjGH-V_0DO63d_2bQw72urwS02YwBK3RAQ7Qr8wbUp9n6Ysml66', 'width': 4000}]",ChIJw_GEjNvDSjARqY2KcFkolow,"{'compound_code': 'C8GC+JF George Town, Penang', 'global_code': '6PQ2C8GC+JF'}",5.0,ChIJw_GEjNvDSjARqY2KcFkolow,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,"54, Jalan Servis, George Town",
